color	ID	t_length	mean_size	N	length_%
purple	IRIS_313-8519	51020624	106911.72121884	5640	13.684057755951832
purple	IRIS_313-8565	53434783	107233.87738086001	5859	14.331379634858674
purple	IRIS_313-8578	52800748	108990.34909984999	5812	14.161711863219198
purple	IRIS_313-8580	54232598	108433.03780166	5931	14.545624062750019
purple	IRIS_313-8599	50951705	110211.86541987	5497	13.665598859004932
purple	IRIS_313-8637	50880342	105518.40816973	5760	13.646464629505296
purple	IRIS_313-8815	50927368	103922.90216016001	5768	13.65905817270297
purple	IRIS_313-8857	50767111	104387.67108871	5678	13.616060733843858
purple	IRIS_313-8884	55509285	109011.01206185	6068	14.888022697524155
purple	IRIS_313-8999	52987114	111964.76652796002	5604	14.211458445753527
purple	IRIS_313-9048	49630133	101240.52268221001	5766	13.311163551060357
purple	IRIS_313-9123	54914902	108369.65818732	5992	14.728746206288356
purple	IRIS_313-9529	50276665	104010.54379603	5722	13.484557153043072
red	B134	3046607	44363.56699384999	854	0.8171365626056579
red	B241	3055665	64307.854750469996	553	0.8195502751039202
red	B245	2374693	57386.97439003	494	0.6369055432286703
red	B266	5246656	71290.27863162	782	1.4071465859100918
red	IRIS_313-10656	5425793	66151.19583548	935	1.4552387477028157
red	IRIS_313-10679	3570143	64490.54541348	636	0.9575377655335625
red	IRIS_313-10848	5550380	59803.9668698	1082	1.4886530336715975
red	IRIS_313-10865	6620762	55773.715075600005	1259	1.7756956575347866
red	IRIS_313-10866	4835368	65204.10488325001	706	1.296828267322901
red	IRIS_313-10867	6107197	69837.46702711	923	1.637995939306513
red	IRIS_313-10870	5022710	55758.31627990001	928	1.3471191822319726
red	IRIS_313-10874	4478322	59074.679686120005	822	1.2010976234494815
red	IRIS_313-10884	9078925	57758.32152005	1443	2.435032754558896
red	IRIS_313-10886	6264359	64473.01324838001	978	1.680150825340605
red	IRIS_313-10888	5325336	62142.34538389	848	1.4282932785822375
red	IRIS_313-10889	4254059	65300.18574491999	734	1.140987180540425
red	IRIS_313-10890	2772512	48549.84529718	661	0.7436080798942902
red	IRIS_313-10893	3636013	48103.76243486	874	0.9752027872097182
red	IRIS_313-10895	3700506	57252.446380860005	730	0.992501264803422
red	IRIS_313-10922	3841253	54164.141981220004	752	1.030255133214533
red	IRIS_313-10923	4072510	68414.75291575	586	1.092274307675599
red	IRIS_313-11073	2327006	49591.30984997	522	0.624119990065709
red	IRIS_313-11077	3541187	89973.35221617	451	0.9497704113637524
red	IRIS_313-11094	9433297	79516.80359148001	1009	2.53007651439482
red	IRIS_313-11494	4338276	52391.33091381	900	1.1635499347218403
red	IRIS_313-11623	4084514	57380.59531581	770	1.0954982236561883
red	IRIS_313-11691	3855487	68198.46450427	608	1.0340758885092014
red	IRIS_313-11831	3502930	52466.27211759001	726	0.9395197463156948
red	IRIS_313-11832	4329659	66445.85186797999	824	1.1612486583034942
red	IRIS_313-11834	5737779	68783.08044666001	1003	1.5389392605743946
red	IRIS_313-11846	8630537	52931.16072582999	1891	2.314826682021211
red	IRIS_313-11892	4623528	70321.89297473	773	1.2400632338033435
red	IRIS_313-11897	4388560	70825.72815644	706	1.1770561697954538
red	IRIS_313-11900	3096715	69963.2180476	417	0.8305687270017634
red	IRIS_313-11922	1894730	48036.330818329996	442	0.5081724772892647
red	IRIS_313-11924	1701547	46975.8196695	370	0.45636761219311484
red	IRIS_313-12071	3342146	74341.26201639	568	0.8963852291361618
red	IRIS_313-12129	4030558	74541.27145624999	678	1.081024847445799
red	IRIS_313-12134	4203930	68151.88358115	720	1.1275454460548306
red	IRIS_313-12200	3868444	55036.76003017999	630	1.0375433154789977
red	IRIS_313-12226	3079697	57916.668112080006	569	0.8260063142111609
red	IRIS_313-12227	4367323	67314.13694463999	707	1.171365780766138
red	IRIS_313-12228	2954513	55352.61867193	580	0.7924195534555631
red	IRIS_313-12242	2111358	47012.22484581001	509	0.5662817731792064
red	IRIS_313-12252	4857240	67631.02352948	787	1.3027710741414078
red	IRIS_313-12258	2494599	50159.39038823	555	0.6690697166552448
red	IRIS_313-12262	3571433	62311.89287128	621	0.9578836910573256
red	IRIS_313-12265	3949963	86014.36704094001	529	1.059407869241646
red	IRIS_313-12289	3759291	59670.39955796	637	1.008266098691944
red	IRIS_313-12299	9733131	72505.24217727	1172	2.6105066810208895
red	IRIS_313-12307	2450746	61940.67789030001	381	0.6573043946095819
red	IRIS_313-12312	1904971	47641.97693755999	470	0.5109258886720224
red	IRIS_313-12313	3674712	57741.689196010004	746	0.9855791152725996
red	IRIS_313-12321	3868028	75615.39192241999	649	1.0374316134214916
red	IRIS_313-12322	3413785	70381.12237439	521	0.9155928346834998
red	IRIS_313-12323	3655884	73995.21762951	498	0.9805445185292518
red	IRIS_313-12330	4764648	54735.73672998999	717	1.277928762425121
red	IRIS_313-12336	3425667	50999.03756659001	553	0.9187865415584738
red	IRIS_313-12337	3027647	52996.09458748	651	0.8120378031148033
red	IRIS_313-12340	3329311	66625.15119462999	505	0.8929424827776967
red	IRIS_313-12341	4047253	72638.47073673	560	1.0855011582474505
red	IRIS_313-12342	3332811	60703.03737685001	635	0.8938831566666058
red	IRIS_313-12346	5362885	77129.42847520999	704	1.4383608756336588
red	IRIS_313-12348	2620675	51882.02116617	634	0.7028527719017599
red	IRIS_313-12349	2270882	54212.65726438999	525	0.6090657302863273
red	IRIS_313-12350	4040552	59860.59053947001	730	1.0837049967185255
red	IRIS_313-12351	3914158	79050.72624496999	523	1.049801835909138
red	IRIS_313-12352	2788268	51068.48219736	600	0.7478336098192165
red	IRIS_313-12353	2261699	54259.029093389996	498	0.6065997312877599
red	IRIS_313-8486	4316498	60228.70386188	814	1.1577119370302256
red	IRIS_313-8519	3961015	66871.74280625001	740	1.0623695631827543
red	IRIS_313-8565	5877102	60656.9444073	979	1.5762575458533663
red	IRIS_313-8578	3122180	52496.46564979	668	0.8374012721392833
red	IRIS_313-8580	5207013	64231.563642	867	1.396563254960645
red	IRIS_313-8599	2655326	58380.513937829994	494	0.7121767555351902
red	IRIS_313-8637	3551380	55168.146488599996	788	0.9525050275002577
red	IRIS_313-8815	5317686	66065.93751957	1002	1.4262386860080452
red	IRIS_313-8857	3627113	61626.213590989995	750	0.9728146810740244
red	IRIS_313-8884	5250690	70764.58754835	915	1.4082759649608727
red	IRIS_313-8999	6227756	64547.346561469996	905	1.6703211200423598
red	IRIS_313-9048	4013328	55100.79160512	879	1.0764038329707872
red	IRIS_313-9123	5982420	63495.73690063	1143	1.6045470841307081
red	IRIS_313-9529	5022477	64987.16461389999	946	1.3470638546996765
silver	B134	70043759	121155.68303149	6921	18.786576825051316
silver	B241	68855467	118623.56060439999	6887	18.46750770200886
silver	B245	68913704	120595.18578551001	6829	18.483029209257698
silver	B266	68619332	119804.92829805	6829	18.403619134021955
silver	IRIS_313-10656	67508318	117447.62642240999	6840	18.106241824161636
silver	IRIS_313-10679	69239864	122572.85308803001	6745	18.57062438686847
silver	IRIS_313-10848	70816318	121768.76822135001	6911	18.99346110070888
silver	IRIS_313-10865	69423045	119690.06338476	6989	18.619337100373354
silver	IRIS_313-10866	70694402	122453.09101252	6936	18.959983780983915
silver	IRIS_313-10867	68594719	121374.61442975	6772	18.397616972216767
silver	IRIS_313-10870	70293835	122023.31304482001	6859	18.85320345414113
silver	IRIS_313-10874	68646069	121187.15811203998	6811	18.411054483141033
silver	IRIS_313-10884	69695254	120863.05888036003	6910	18.692766635620615
silver	IRIS_313-10886	68333445	120772.79399075003	6704	18.327572544152854
silver	IRIS_313-10888	68615884	121810.0459212	6741	18.403271816309523
silver	IRIS_313-10889	69341203	120697.41053978	6890	18.598102119940336
silver	IRIS_313-10890	70557364	122463.28267806998	6858	18.924003202309862
silver	IRIS_313-10893	69632748	119696.63735463002	6899	18.675964560817558
silver	IRIS_313-10895	68283210	119916.60188025	6750	18.314028484168833
silver	IRIS_313-10922	68058208	118279.56222979001	6804	18.253762027490094
silver	IRIS_313-10923	68417003	121225.43765743998	6748	18.349895908190373
silver	IRIS_313-11073	67671010	120063.74212783002	6737	18.149858697801594
silver	IRIS_313-11077	67274482	118654.74773158997	6707	18.043473118878882
silver	IRIS_313-11094	68054452	117810.21896749	6883	18.252682037384126
silver	IRIS_313-11494	67922221	119804.87463007	6767	18.21712030555742
silver	IRIS_313-11623	67321144	116272.92870232998	6903	18.056051140111762
silver	IRIS_313-11691	68037460	118598.75357603	6865	18.24825162201539
silver	IRIS_313-11831	68108919	119955.36496826001	6748	18.26747160254878
silver	IRIS_313-11832	68049335	116186.67625621003	6920	18.251367825317192
silver	IRIS_313-11834	67981328	119649.84184436001	6773	18.233385190538947
silver	IRIS_313-11846	67460260	118980.56757127999	6796	18.093753589618842
silver	IRIS_313-11892	67204829	119912.42319081	6692	18.024815157806056
silver	IRIS_313-11897	68340684	120381.43564611001	6733	18.32966252033502
silver	IRIS_313-11900	68126729	121671.76773083	6692	18.272243516217706
silver	IRIS_313-11922	68388418	121269.21555537998	6727	18.34198634789851
silver	IRIS_313-11924	67823408	123252.72403694001	6575	18.190744516466136
silver	IRIS_313-12071	67949560	119345.74052631998	6729	18.224512606660927
silver	IRIS_313-12129	66829777	116320.36556414	6809	17.92423021483918
silver	IRIS_313-12134	68010171	117479.80065743001	6955	18.241159723511167
silver	IRIS_313-12200	68368249	120153.52993524	6792	18.33683510500699
silver	IRIS_313-12226	67356673	119560.06486203	6685	18.065750365135404
silver	IRIS_313-12227	67713368	116452.10873812999	6906	18.161496682435626
silver	IRIS_313-12228	66949932	118922.44339309	6676	17.956406087676825
silver	IRIS_313-12242	68842558	120852.72513792	6761	18.464081323220576
silver	IRIS_313-12252	68027115	117339.35812893997	6968	18.245702843444235
silver	IRIS_313-12258	67442506	120609.10041388	6656	18.088573907044637
silver	IRIS_313-12262	68196233	119322.38591319999	6785	18.29071394654342
silver	IRIS_313-12265	68380861	119446.00913478	6769	18.340228060090478
silver	IRIS_313-12289	69077854	121514.84233079001	6749	18.52712608802875
silver	IRIS_313-12299	68032054	117694.71030143001	6891	18.246762680022897
silver	IRIS_313-12307	67474192	121800.59925993	6607	18.096972482799394
silver	IRIS_313-12312	68193516	120447.84191254	6729	18.28995442133753
silver	IRIS_313-12313	69051942	119311.77532168	6938	18.520132163885187
silver	IRIS_313-12321	69269306	121323.1975995	6816	18.578502504161552
silver	IRIS_313-12322	68255055	120100.76562703	6754	18.306319609737635
silver	IRIS_313-12323	67402463	118518.62924060001	6746	18.078012220852933
silver	IRIS_313-12330	66217670	117855.22661665	6680	17.760276325507167
silver	IRIS_313-12336	68263293	121440.22583186999	6715	18.3086665723384
silver	IRIS_313-12337	67015553	120999.905246	6568	17.974077702137556
silver	IRIS_313-12340	67806535	120118.06327225998	6694	18.18614593573649
silver	IRIS_313-12341	67084358	118229.31232636	6696	17.99248732641291
silver	IRIS_313-12342	69241935	122619.17299781	6742	18.57116993177949
silver	IRIS_313-12346	67505244	119481.89908581002	6711	18.105348496136646
silver	IRIS_313-12348	66521751	119659.39290679999	6624	17.84082233856112
silver	IRIS_313-12349	67418045	120358.65055672	6666	18.081970270758884
silver	IRIS_313-12350	68756206	119201.58921372	6868	18.440907083390652
silver	IRIS_313-12351	67308101	118283.3768632	6753	18.052456748388206
silver	IRIS_313-12352	68459515	120358.70798778	6764	18.361336223391294
silver	IRIS_313-12353	68451537	121626.16286255	6699	18.359067210284902
silver	IRIS_313-8486	67659697	117731.30196630998	6880	18.146756670047836
silver	IRIS_313-8519	68290260	117953.82350308	6909	18.315884611857495
silver	IRIS_313-8565	67709239	118701.29343091999	6749	18.159834370364685
silver	IRIS_313-8578	68128008	119233.67285415999	6796	18.272643014661316
silver	IRIS_313-8580	67325399	118029.04181732	6788	18.057219824295455
silver	IRIS_313-8599	68832872	121178.90259944001	6762	18.46145123240199
silver	IRIS_313-8637	69248129	119710.63303040998	6908	18.572833945532828
silver	IRIS_313-8815	70429222	121348.61988782001	6937	18.88958487617526
silver	IRIS_313-8857	67662715	117138.77787054	6910	18.147568744984678
silver	IRIS_313-8884	67876170	116351.74501287	6924	18.204917602181474
silver	IRIS_313-8999	68620127	120327.34566792	6781	18.404325312052844
silver	IRIS_313-9048	69422648	120034.43973374002	6908	18.6196603921189
silver	IRIS_313-9123	67599027	118156.84605020999	6836	18.13076007082803
silver	IRIS_313-9529	68716196	118832.88326017	6888	18.430169787548753
yellow	B134	2588213	45480.052396700004	691	0.6941897901866824
yellow	B241	1384621	48677.14926196	304	0.37136483268442877
yellow	B245	1194673	43437.81615275	302	0.32041777865417775
yellow	B266	1382589	43037.07473195001	393	0.37080864288927035
yellow	IRIS_313-10656	1179901	36394.97814737	364	0.3164583782782166
yellow	IRIS_313-10679	1470591	45725.573701279995	343	0.3944229741368251
yellow	IRIS_313-10848	8793852	98681.94360736999	878	2.3585762519789717
yellow	IRIS_313-10865	4846957	51758.56070929	1027	1.299959203662333
yellow	IRIS_313-10866	1987835	52720.97093873999	447	0.5331301813582376
yellow	IRIS_313-10867	2263554	57178.96560194	452	0.6071021223649762
yellow	IRIS_313-10870	2646893	56733.197803799994	497	0.7099116480178095
yellow	IRIS_313-10874	2986177	64645.03690877999	540	0.8009004484044475
yellow	IRIS_313-10884	3081430	55184.63886167	652	0.8264616109154352
yellow	IRIS_313-10886	4750490	67449.33732098	638	1.2741191388093003
yellow	IRIS_313-10888	2083324	50637.61816735	469	0.5587624266917733
yellow	IRIS_313-10889	2695090	64707.78136707	483	0.7228539003344087
yellow	IRIS_313-10890	1611844	45546.593880470005	407	0.4323083982789371
yellow	IRIS_313-10893	3121912	55951.4209831	639	0.8373174913905604
yellow	IRIS_313-10895	2224277	48719.42888917	417	0.5965664522022559
yellow	IRIS_313-10922	1627333	44041.617864800006	416	0.43646387694312405
yellow	IRIS_313-10923	774942	35129.12985971	265	0.20784460603871907
yellow	IRIS_313-11073	1058607	35322.94285775	315	0.2839261223750562
yellow	IRIS_313-11077	747957	31827.419510229996	284	0.20060714883805858
yellow	IRIS_313-11094	1118292	39965.97439428	304	0.29993376922571313
yellow	IRIS_313-11494	2238883	53377.78595214	486	0.6004809672090567
yellow	IRIS_313-11623	1496193	44139.266513040006	364	0.40129052654656666
yellow	IRIS_313-11691	4470507	86256.37294981	489	1.1990297200098468
yellow	IRIS_313-11831	1688028	38335.55663342	523	0.45274545547121686
yellow	IRIS_313-11832	1904445	48118.82182052001	465	0.5107871546149011
yellow	IRIS_313-11834	1789889	42238.97408304	480	0.48006910934879893
yellow	IRIS_313-11846	3570130	41711.09939842	1081	0.9575571233034963
yellow	IRIS_313-11892	1485017	46163.341471089996	365	0.39829216634417264
yellow	IRIS_313-11897	1042080	37653.970019763	273	0.27949639367365303
yellow	IRIS_313-11900	869660	42376.91519295	235	0.23325117071617943
yellow	IRIS_313-11922	908038	34109.702650830004	285	0.24353861496508178
yellow	IRIS_313-11924	735556	39956.79866504	210	0.19728161217663617
yellow	IRIS_313-12071	1152667	43282.83181794	254	0.3091527637968815
yellow	IRIS_313-12129	1000247	41505.82763293	305	0.26827348982029736
yellow	IRIS_313-12134	1113787	40412.56933138	309	0.298731296602244
yellow	IRIS_313-12200	952911	38452.10392011001	272	0.2555772911011267
yellow	IRIS_313-12226	893571	33556.57817022	301	0.23966490476042976
yellow	IRIS_313-12227	1413412	45399.91153839999	349	0.3790931998673394
yellow	IRIS_313-12228	772562	34010.71670145	245	0.2072061402528054
yellow	IRIS_313-12242	1056160	34292.27307402	347	0.28326989433386024
yellow	IRIS_313-12252	1155917	44075.26171611999	292	0.3100310529659464
yellow	IRIS_313-12258	1217167	41462.628391900005	351	0.32645310120468835
yellow	IRIS_313-12262	1229345	40197.471522919994	330	0.3297190584795705
yellow	IRIS_313-12265	1143133	37221.44545038	361	0.3065963138869428
yellow	IRIS_313-12289	1183983	41799.601217979995	310	0.3175518788855622
yellow	IRIS_313-12299	1530261	41698.09881003	422	0.41042872681007864
yellow	IRIS_313-12307	914158	41515.71429841	255	0.24518251616752865
yellow	IRIS_313-12312	1183469	49585.27265972	284	0.31741425488408465
yellow	IRIS_313-12313	1045800	34900.90295469	343	0.2804896380320647
yellow	IRIS_313-12321	946541	44018.98077839999	262	0.2538687819218454
yellow	IRIS_313-12322	654663	30976.840050759998	234	0.17558362695143487
yellow	IRIS_313-12323	992790	41695.09076019999	277	0.2662761708387509
yellow	IRIS_313-12330	1669617	45476.95752695	365	0.44780885944437937
yellow	IRIS_313-12336	943421	38852.33270984	253	0.2530317505535818
yellow	IRIS_313-12337	1269412	39470.92911001	369	0.3404658904183904
yellow	IRIS_313-12340	970156	38932.07384454	290	0.2602020379957532
yellow	IRIS_313-12341	1148906	40395.40933974	307	0.30814451029314094
yellow	IRIS_313-12342	1224455	40462.061518259994	317	0.3284073716139946
yellow	IRIS_313-12346	1079517	41444.475832890006	269	0.28953352857303866
yellow	IRIS_313-12348	1187827	35705.44096827	415	0.31856964312238323
yellow	IRIS_313-12349	1180435	40772.249288269995	328	0.31660055666940895
yellow	IRIS_313-12350	982414	39893.61814336	303	0.2634904737387945
yellow	IRIS_313-12351	962406	39716.53915003	239	0.2581233526316438
yellow	IRIS_313-12352	1087630	35683.38174797	341	0.29171021904912814
yellow	IRIS_313-12353	983470	31743.470015450002	355	0.2637718979093032
yellow	IRIS_313-8486	4703420	70279.80822249	640	1.2614868532006047
yellow	IRIS_313-8519	5622411	73780.58272198	715	1.507966598991398
yellow	IRIS_313-8565	1803307	40308.4237348	493	0.4836527026824099
yellow	IRIS_313-8578	1180644	38668.75286481	304	0.3166610469427169
yellow	IRIS_313-8580	1814132	44862.12124732	419	0.48656496360740115
yellow	IRIS_313-8599	2112167	44461.122293980006	459	0.5664977638182642
yellow	IRIS_313-8637	4880526	63094.168140580005	773	1.3089913081240876
yellow	IRIS_313-8815	4332772	70085.46083485999	624	1.162078212976932
yellow	IRIS_313-8857	4934223	74439.24094917	675	1.3233898624313927
yellow	IRIS_313-8884	1520793	55593.06586775	395	0.4078885307608602
yellow	IRIS_313-8999	4577330	64324.06258916	627	1.2276670717997773
yellow	IRIS_313-9048	5157267	70383.88676761	781	1.38321661385607
yellow	IRIS_313-9123	2464674	37810.258093619996	703	0.6610511264726932
yellow	IRIS_313-9529	5368391	71385.41746728	767	1.4398404361025547
